identifier,title,year,publisher,subject,subcollection,pdf_file_id,pdf_filename,pdf_original_path,pdf_export_relpath,ocr_id,ocr_completed_date,ocr_export_relpath,metadata_export_relpath
P001318,Quelques renseignements pour les electeurs: les Orangistes et la question Riel,1887,[s.n.] ([s.l.]),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Orangemen; Orangistes (Protestants); Political campaigns; Campagnes électorales; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4335,P001318.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001318.pdf,,5131,2025-10-06 11:53:56.561664,ocr/P001318.json,metadata/P001318.json
P001322,"The Riel Rebellion: How it began, how it was carried on: And its consequences: Succinct narrative of the facts",1887,[s.n.] ([Montreal]?),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Métis--Government relations; Métis--Canada--Relations avec l'État; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4336,P001322.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001322.pdf,,5132,2025-10-06 11:53:56.562067,ocr/P001322.json,metadata/P001322.json
P001377,"Return to an order of the House of Commons, dated the 19th April, 1887: For a return of the names of those persons, outside of the militia, who have been recommended for scrip for services of whatever kind in the late rebellion",1887,[Department of the Secretary of State] ([Ottawa]),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Canada--Military history; Canada--Politics and government; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4337,P001377.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001377.pdf,,5133,2025-10-06 11:53:56.568188,ocr/P001377.json,metadata/P001377.json
P001383,"Continuation of appendix no.4 of the report of 18 May, 1886, on matters in connection with the suppression of the Rebellion in the North-West Territories, in 1885: Final report of the War Claims Commission",1887,Department of Militia and Defence (Ottawa),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Canada--Military history; Canada--Politics and government; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4338,P001383.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001383.pdf,,5134,2025-10-06 11:53:56.569238,ocr/P001383.json,metadata/P001383.json
P001409,A psycho-medical history of Louis Riel,1887,"[s.n.] ([Baltimore, Md. & Utica, N.Y.])","Rebellions and Regimental Histories--Saskatchewan Rebellion; Riel, Louis, 1844-1885--Psychological aspects; 1885",saskatchewan_1808_1946,4339,P001409.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001409.pdf,,5135,2025-10-06 11:53:56.569906,ocr/P001409.json,metadata/P001409.json
P001416,Riel contre l'église catholique: aux Canadiens-français,1887,[s.n.] ([Ottawa]),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Riel Rebellion, 1885; Riel, Rébellion de, 1885; Riel, Louis, 1844-1885; 1885",saskatchewan_1808_1946,4340,P001416.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001416.pdf,,5136,2025-10-06 11:53:56.571721,ocr/P001416.json,metadata/P001416.json
P001417,Elections de 1887: la vraie question,1887,[s.n.] ([Quebec]?),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Canada--Elections; Canada--Politics and government; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4341,P001417.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001417.pdf,,5137,2025-10-06 11:53:56.572229,ocr/P001417.json,metadata/P001417.json
P001418,"The Riel and Home Rule questions: Hon. John Costigan's speech at Woodstock, N.B.: Mr. Costigan's letter to Lord Lorne on Home Rule for Ireland: Gladstone's bill foreshadowed: Opinions of the Irish national newspapers: Messrs. Curran, Coughlin, &c., &c.",1887,"[s.n.] ([St John, N.B.]?)","Politics and Government--General; Rebellions and Regimental Histories--Saskatchewan Rebellion; Canada--Parliament; Political campaigns; Campagnes électorales; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4342,P001418.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001418.pdf,,5138,2025-10-06 11:53:56.572671,ocr/P001418.json,metadata/P001418.json
P001440,"Le véritable Riel: tel que dépeint dans des lettres de sa grandeur Mgr Grandin, évêque de Saint-Albert, du Revd. P. Leduc, vicaire-général de Saint-Albert, du Revd. P. André, supérieur des missions du district de Carleton, des Revds pères Touze, Fourmond, Vegreville, Moulin et Lecoq, missionnaires du nord-ouest, d'une religieuse de Batoche, etc., etc.: suivi d'extraits des mandements de nos siegneurs les évêques concernant l'agitation Riel",1887,Imprimerie Générale (Montreal),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Riel Rebellion, 1885; Riel, Rébellion de, 1885; Riel, Louis, 1844-1885; 1885",saskatchewan_1808_1946,4343,P001440.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001440.pdf,,5139,2025-10-06 11:53:56.573355,ocr/P001440.json,metadata/P001440.json
P001470,"Report of Lieutenant-Colonel W.H. Jackson, deputy adjutant-general, principal supply, pay and transport officer of the North-West forces and chairman of War Claims Commission, on matters in connection with the suppression of the rebellion in the North-West Territories, in 1885: Presented to Parliament",1887,"Printed by MacLean, Roger & Co. (Ottawa)","Rebellions and Regimental Histories--Saskatchewan Rebellion; Canada--Military history; Canada--Parliament; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4344,P001470.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001470.pdf,,5140,2025-10-06 11:53:56.573931,ocr/P001470.json,metadata/P001470.json
P001479,Report of Major General Laurie: Commanding base and lines of communication upon matters in connection with the suppression of the Rebellion in the North-West Territories in 1885,1887,"Printed by MacLean, Roger & Co. (Ottawa)","Rebellions and Regimental Histories--Saskatchewan Rebellion; Canada--Military history; Canada--Parliament; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4345,P001479.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001479.pdf,,5141,2025-10-06 11:53:56.574509,ocr/P001479.json,metadata/P001479.json
P001513,Reminiscences of a bungle,1887,Grip Printing & Publishing Co. (Toronto),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4346,P001513.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001513.pdf,,5142,2025-10-06 11:53:56.575096,ocr/P001513.json,metadata/P001513.json
P001559,Facts for the people: The Northwest Rebellion: The question of the half-breeds and the government's treatment of them,1887,[Department of the Interior] (Ottawa),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Indians of North America--Government relations; Indiens d'Amérique--Amérique du Nord--Relations avec l'État; Indians of North America--Treatment; Indians, Treatment of--North America; Indiens d'Amérique, Attitudes envers les--Amérique du Nord; Métis--Government relations; Métis--Canada--Relations avec l'État; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4347,P001559.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001559.pdf,,5143,2025-10-06 11:53:56.575644,ocr/P001559.json,metadata/P001559.json
P001560,Faits pour le peuple: la Rébellion du nord-ouest: la question des métis et leur traitement par le gouvernement,1887,[Department of the Interior] ([Ottawa]),"Rebellions and Regimental Histories--Saskatchewan Rebellion; Canada--Politics and government; Riel Rebellion, 1885; Riel, Rébellion de, 1885; 1885",saskatchewan_1808_1946,4348,P001560.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001560.pdf,,5144,2025-10-06 11:53:56.576171,ocr/P001560.json,metadata/P001560.json
P001656,"The Selkirk Settlement and settlers: A concise history of the Red River country from its discovery, including information extracted from original documents lately discovered and notes obtained from Selkirk Settlement colonists",1887,Printed at the office of The Commercial (Winnipeg),"Rebellions and Regimental Histories--Red River Rebellion; Irish--Canada; Irlandais--Canada; Red River Rebellion, 1869-70--History; Rouge, Rébellion de la rivière, 1869-1870--Histoire; Red River Settlement--History; Red River Valley (Man.)--History; Scots in Canada; Scots--Canada; Écossais--Canada; 1887",saskatchewan_1808_1946,4349,P001656.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001656.pdf,,5145,2025-10-06 11:53:56.576809,ocr/P001656.json,metadata/P001656.json
P001661,"North West of Canada: A general sketch of the extent, woods and forests, mineral resources and climatology of the four provisional districts of Assiniboia, Saskatchewan, Alberta and Athabasca",1887,[Department of Agriculture] (Ottawa),Settling the West--Immigration Literature; Forests and forestry; Foresterie; Forêts; Mines and mineral resources; Mines; Ressources minérales; Prairie Provinces--Description and travel; 1887,saskatchewan_1808_1946,4350,P001661.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001661.pdf,,5146,2025-10-06 11:53:56.577884,ocr/P001661.json,metadata/P001661.json
P001674,"The ""Boodle"" Brigade, as represented among the members of the Dominion government",1887,[Liberal Party] ([Ottawa]?),Rebellions and Regimental Histories--Saskatchewan Rebellion; Canada--Politics and government; Caricatures and cartoons; Caricatures et dessins humoristiques; Political humour; Political satire; Satire politique; 1887,saskatchewan_1808_1946,4351,P001674.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001674.pdf,,5147,2025-10-06 11:53:56.578323,ocr/P001674.json,metadata/P001674.json
P001687,"The history of Regina (illustrated): Its foundation and growth: With notices of the early pioneer merchants and business men, descriptive notices of the government offices and public institutions: With biographical sketches of Lieut.-Gov. Dewdney and principal officials, the Northwest Mounted Police, the Northwest and municipal councils, our churches, schools, &c.: Besides a vast amount of other useful information carefully obtained from reliable and authentic sources",1887,Printed by Leader Co. (Regina),"The People--Biography; History, Local--Saskatchewan--Regina; Regina (Sask.)--History; Regina (Sask.)--Description and travel; Regina (Sask.)--Biography; Publicité; Biographies; Hommes d'affaires; Vie des pionniers; 1887",saskatchewan_1808_1946,4352,P001687.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001687.pdf,,5148,2025-10-06 11:53:56.579434,ocr/P001687.json,metadata/P001687.json
P001699,"Report on a part of northern Alberta, and portions of adjacent districts of Assiniboia and Saskatchewan: Embracing the country lying south of the North Saskatchewan River and north of lat. 51°6', between long. 110° and 115°15' west",1887,Dawson Bros. (Montreal),Alberta--Geology; 1887,saskatchewan_1808_1946,4353,P001699.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/P001699.pdf,,5149,2025-10-06 11:53:56.588559,ocr/P001699.json,metadata/P001699.json
cihm_29695,"Belcher's farmer's almanck for the province of Nova Scotia, Dominion of Canada, for the year of Our Lord, 1887 [microform]",1887,"Halifax, N.S. : McAlpine & Barnes","Almanacs, Canadian; Almanachs canadiens",saskatchewan_1808_1946,4354,cihm_29695.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_29695.pdf,,5150,2025-10-06 11:53:56.593351,ocr/cihm_29695.json,metadata/cihm_29695.json
cihm_30251,The French element in the Canadian Northwest [microform],1887,Winnipeg : Northwest Review,,saskatchewan_1808_1946,4355,cihm_30251.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_30251.pdf,,5151,2025-10-06 11:53:56.594230,ocr/cihm_30251.json,metadata/cihm_30251.json
cihm_30622,"A prairie tragedy [microform] : the fate of Thomas Simpson, the arctic explorer : read before the Historical and Scientific Society of Manitoba (Transaction no. 26 [i.e. 27])",1887,Winnipeg : G.C. Mortimore,"Simpson, T. (Thomas), 1808-1840; Simpson, T. (Thomas), 1808-1840; Explorers; Explorateurs",saskatchewan_1808_1946,4356,cihm_30622.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_30622.pdf,,5152,2025-10-06 11:53:56.594470,ocr/cihm_30622.json,metadata/cihm_30622.json
cihm_38278,"The art of school management [microform] : a text-book for normal schools and normal institutes, and a reference book for teachers, school officers and parents",1887,Toronto : Warwick,School management and organization; Teaching; Administration scolaire; Enseignement,saskatchewan_1808_1946,4357,cihm_38278.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_38278.pdf,,5153,2025-10-06 11:53:56.596328,ocr/cihm_38278.json,metadata/cihm_38278.json
cihm_38507,"North West of Canada [microform] : a general sketch of the extent, woods and forests, mineral resources and climatology of the four provisional districts of Assiniboia, Saskatchewan, Alberta and Athabasca",1887,Ottawa : [s.n.],Mineralogy; Mineralogie,saskatchewan_1808_1946,4358,cihm_38507.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/cihm_38507.pdf,,5154,2025-10-06 11:53:56.597489,ocr/cihm_38507.json,metadata/cihm_38507.json
PTR_1887010701,Prince Albert times and Saskatchewan review (1887-01-07),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4359,PTR_1887010701.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887010701.pdf,,5155,2025-10-06 11:53:56.597857,ocr/PTR_1887010701.json,metadata/PTR_1887010701.json
PTR_1887011401,Prince Albert times and Saskatchewan review (1887-01-14),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4361,PTR_1887011401.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887011401.pdf,,5156,2025-10-06 11:53:56.597993,ocr/PTR_1887011401.json,metadata/PTR_1887011401.json
PTR_1887012101,Prince Albert times and Saskatchewan review (1887-01-21),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4363,PTR_1887012101.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887012101.pdf,,5157,2025-10-06 11:53:56.598114,ocr/PTR_1887012101.json,metadata/PTR_1887012101.json
PTR_1887012801,Prince Albert times and Saskatchewan review (1887-01-28),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4365,PTR_1887012801.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887012801.pdf,,5158,2025-10-06 11:53:56.598207,ocr/PTR_1887012801.json,metadata/PTR_1887012801.json
PTR_1887020401,Prince Albert times and Saskatchewan review (1887-02-04),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4367,PTR_1887020401.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887020401.pdf,,5159,2025-10-06 11:53:56.598389,ocr/PTR_1887020401.json,metadata/PTR_1887020401.json
PTR_1887021101,Prince Albert times and Saskatchewan review (1887-02-11),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4369,PTR_1887021101.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887021101.pdf,,5160,2025-10-06 11:53:56.598458,ocr/PTR_1887021101.json,metadata/PTR_1887021101.json
PTR_1887021801,Prince Albert times and Saskatchewan review (1887-02-18),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4371,PTR_1887021801.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887021801.pdf,,5161,2025-10-06 11:53:56.598516,ocr/PTR_1887021801.json,metadata/PTR_1887021801.json
PTR_1887022501,Prince Albert times and Saskatchewan review (1887-02-25),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4373,PTR_1887022501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887022501.pdf,,5162,2025-10-06 11:53:56.598584,ocr/PTR_1887022501.json,metadata/PTR_1887022501.json
BRM_1887030301,The Brandon mail (1887-03-03),1887,C. Cliffe.,Brandon mail,saskatchewan_1808_1946,4374,BRM_1887030301.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/BRM_1887030301.pdf,,5163,2025-10-06 11:53:56.598638,ocr/BRM_1887030301.json,metadata/BRM_1887030301.json
PTR_1887030401,Prince Albert times and Saskatchewan review (1887-03-04),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4376,PTR_1887030401.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887030401.pdf,,5164,2025-10-06 11:53:56.598715,ocr/PTR_1887030401.json,metadata/PTR_1887030401.json
PTR_1887031101,Prince Albert times and Saskatchewan review (1887-03-11),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4378,PTR_1887031101.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887031101.pdf,,5165,2025-10-06 11:53:56.599051,ocr/PTR_1887031101.json,metadata/PTR_1887031101.json
PTR_1887031801,Prince Albert times and Saskatchewan review (1887-03-18),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4380,PTR_1887031801.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887031801.pdf,,5166,2025-10-06 11:53:56.599120,ocr/PTR_1887031801.json,metadata/PTR_1887031801.json
PTR_1887032501,Prince Albert times and Saskatchewan review (1887-03-25),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4382,PTR_1887032501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887032501.pdf,,5167,2025-10-06 11:53:56.599210,ocr/PTR_1887032501.json,metadata/PTR_1887032501.json
PTR_1887040101,Prince Albert times and Saskatchewan review (1887-04-01),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4384,PTR_1887040101.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887040101.pdf,,5168,2025-10-06 11:53:56.599354,ocr/PTR_1887040101.json,metadata/PTR_1887040101.json
PTR_1887040801,Prince Albert times and Saskatchewan review (1887-04-08),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4386,PTR_1887040801.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887040801.pdf,,5169,2025-10-06 11:53:56.599468,ocr/PTR_1887040801.json,metadata/PTR_1887040801.json
PTR_1887041501,Prince Albert times and Saskatchewan review (1887-04-15),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4388,PTR_1887041501.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887041501.pdf,,5170,2025-10-06 11:53:56.599555,ocr/PTR_1887041501.json,metadata/PTR_1887041501.json
PTR_1887042201,Prince Albert times and Saskatchewan review (1887-04-22),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4390,PTR_1887042201.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887042201.pdf,,5171,2025-10-06 11:53:56.599656,ocr/PTR_1887042201.json,metadata/PTR_1887042201.json
PTR_1887042901,Prince Albert times and Saskatchewan review (1887-04-29),1887,T. Spink &amp; J.D. Maveety,Prince Albert times and Saskatchewan review,saskatchewan_1808_1946,4392,PTR_1887042901.pdf,/home/jic823/projects/def-jic823/pdfs_sask_test/PTR_1887042901.pdf,,5172,2025-10-06 11:53:56.599749,ocr/PTR_1887042901.json,metadata/PTR_1887042901.json
